id,lat,lon,timestamp,source_url,license,name,kind,description
wd-Q55127386-friedrich-benjamin-wolff,50.201496776,14.832888718,1766-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55127386,CC-BY-SA-4.0,Friedrich Benjamin Wolff,physicist,
wd-Q55127728-basilius-sinner,47.7426,9.9865,1745-02-15T00:00:00Z,https://www.wikidata.org/wiki/Q55127728,CC-BY-SA-4.0,Basilius Sinner,physicist,German Benedictine and inventor (1745–1827)
wd-Q55133899-johann-christoph-leopold-reinhold,51.3406321,12.3747329,1769-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55133899,CC-BY-SA-4.0,Johann Christoph Leopold Reinhold,physicist,
wd-Q55133935-josef-ineichen,47.166388888,8.288888888,1792-02-12T00:00:00Z,https://www.wikidata.org/wiki/Q55133935,CC-BY-SA-4.0,Josef Ineichen,physicist,(1792-1881)
wd-Q55134195-christoph-friedrich-parrot,47.509722222,6.798333333,1751-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55134195,CC-BY-SA-4.0,Christoph Friedrich Parrot,physicist,
wd-Q55193104-gottlieb-fritze,52.1315889,11.6399609,1740-01-09T00:00:00Z,https://www.wikidata.org/wiki/Q55193104,CC-BY-SA-4.0,Gottlieb Fritze,physicist,
wd-Q55225311-ludovico-barbieri,45.55,11.55,1719-06-24T00:00:00Z,https://www.wikidata.org/wiki/Q55225311,CC-BY-SA-4.0,Ludovico Barbieri,physicist,Philosopher from Italy (1719-1791)
wd-Q55227234-eliseo-della-concezione,40.835833333,14.248611111,1725-08-16T00:00:00Z,https://www.wikidata.org/wiki/Q55227234,CC-BY-SA-4.0,Eliseo della Concezione,physicist,Italian physicist and monk of the Discalced Carmelites Order
wd-Q55227439-lorenzo-fazzini,41.883333333,16.166666666,1787-01-19T00:00:00Z,https://www.wikidata.org/wiki/Q55227439,CC-BY-SA-4.0,Lorenzo Fazzini,physicist,"Italian mathematician, physicist and philosopher"
wd-Q55500463-stefan-stubielewicz,50.738888888,25.323333333,1762-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55500463,CC-BY-SA-4.0,Stefan Stubielewicz,physicist,
wd-Q55676746-johann-friedrich-gro,48.551944444,8.725555555,1732-05-05T00:00:00Z,https://www.wikidata.org/wiki/Q55676746,CC-BY-SA-4.0,Johann Friedrich Groß,physicist,
wd-Q55849495-ambrosius-egell,49.487777777,8.466111111,1732-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55849495,CC-BY-SA-4.0,Ambrosius Egell,physicist,
wd-Q55851626-johann-philipp-von-heim,47.166388888,8.288888888,1792-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55851626,CC-BY-SA-4.0,Johann Philipp von Heim,physicist,
wd-Q55874532-johann-gottlob-geutebr-ck,50.978055555,11.028888888,1762-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55874532,CC-BY-SA-4.0,Johann Gottlob Geutebrück,physicist,(1762-1837)
wd-Q55875453-anton-bruchausen,51.9625,7.625555555,1735-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q55875453,CC-BY-SA-4.0,Anton Bruchausen,physicist,1735-1815; Dt. Theologe und Physiker; 1773-1782 Prof. für Physik an der Universität Münster; Professeur de physique à Münster (Allemagne); Source(s) consultée(s) en vain: ADB. - NDB
wd-Q55900976-jean-gabriel-victor-de-mol-on,43.31,3.475277777,1784-07-14T00:00:00Z,https://www.wikidata.org/wiki/Q55900976,CC-BY-SA-4.0,Jean-Gabriel-Victor de Moléon,physicist,
wd-Q58189703-giuseppe-maria-racagni,44.96288675,9.0973979,1741-01-06T00:00:00Z,https://www.wikidata.org/wiki/Q58189703,CC-BY-SA-4.0,Giuseppe Maria Racagni,physicist,(1741-1822)
wd-Q58766680-jean-ferdinand-sentelet,50.7533,5.0486,1757-07-17T00:00:00Z,https://www.wikidata.org/wiki/Q58766680,CC-BY-SA-4.0,Jean-Ferdinand Sentelet,physicist,
wd-Q58977002-johann-christoph-stelzhammer,48.436111111,14.781944444,1750-08-25T00:00:00Z,https://www.wikidata.org/wiki/Q58977002,CC-BY-SA-4.0,Johann Christoph Stelzhammer,physicist,(1750-1840)
wd-Q60080744-giuseppe-morosi,43.7625,10.441388888,1772-06-26T00:00:00Z,https://www.wikidata.org/wiki/Q60080744,CC-BY-SA-4.0,Giuseppe Morosi,physicist,Italian physicist (1772-1840)
wd-Q60844253-erdmann-wolfram,50.2096,11.9075,1760-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q60844253,CC-BY-SA-4.0,Erdmann Wolfram,physicist,1760 - 1828
