id,lat,lon,timestamp,source_url,license,title,kind,description
wd-Q105672621-2021-armenian-political-crisis,40.1814,44.5144,2021-02-25T00:00:00Z,https://www.wikidata.org/wiki/Q105672621,CC-BY-SA-4.0,2021 Armenian political crisis,coup,military coup d'état attempt in Armenia
wd-Q104705419-january-6-united-states-capitol-attack,38.889722222,-77.009166666,2021-01-06T00:00:00Z,https://www.wikidata.org/wiki/Q104705419,CC-BY-SA-4.0,January 6 United States Capitol attack,coup,2021 attempt to prevent the U.S. presidential electoral vote count
wd-Q98457371-2020-malian-coup-d-tat,12.746666666,-8.071388888,2020-08-18T00:00:00Z,https://www.wikidata.org/wiki/Q98457371,CC-BY-SA-4.0,2020 Malian coup d'état,coup,Malí golpe de estado 2020
wd-Q63096026-2019-sudanese-coup-d-tat,15.50055556,32.56,2019-04-11T00:00:00Z,https://www.wikidata.org/wiki/Q63096026,CC-BY-SA-4.0,2019 Sudanese coup d'état,coup,military coup against Sudanese President Omar al-Bashir on 10 April 2019
wd-Q60474140-2019-gabonese-coup-d-etat-attempt,0.3901,9.4544,2019-01-07T00:00:00Z,https://www.wikidata.org/wiki/Q60474140,CC-BY-SA-4.0,2019 Gabonese coup d'etat attempt,coup,Failed military coup against President Bongo
wd-Q43172549-2017-zimbabwean-coup-d-tat-attempt,-17.863889,31.029722,2017-11-14T00:00:00Z,https://www.wikidata.org/wiki/Q43172549,CC-BY-SA-4.0,2017 Zimbabwean coup d'état attempt,coup,overthrow of the Mugabe Regime in Zimbabwe
wd-Q19905149-2015-burundian-coup-d-tat-attempt,-3.38164,29.3633,2015-05-15T00:00:00Z,https://www.wikidata.org/wiki/Q19905149,CC-BY-SA-4.0,2015 Burundian coup d'état attempt,coup,attempted military putsch in Burundi
wd-Q16914766-2014-thai-coup-d-tat,14,101,2014-05-22T00:00:00Z,https://www.wikidata.org/wiki/Q16914766,CC-BY-SA-4.0,2014 Thai coup d'état,coup,2014 military coup in Thailand
wd-Q13605743-2013-egyptian-coup-d-tat,31.2625,32.3061,2013-07-03T00:00:00Z,https://www.wikidata.org/wiki/Q13605743,CC-BY-SA-4.0,2013 Egyptian coup d'état,coup,Military coup overthrowing Mohamed Morsi
wd-Q15278872-battle-of-bangui,4.361388888,18.555277777,2013-03-24T00:00:00Z,https://www.wikidata.org/wiki/Q15278872,CC-BY-SA-4.0,Battle of Bangui,coup,March 2013 battle of the Central African Republic Civil War
wd-Q621827-2012-guinea-bissau-coup-d-tat,11.863888888,-15.585,2012-04-12T00:00:00Z,https://www.wikidata.org/wiki/Q621827,CC-BY-SA-4.0,2012 Guinea-Bissau coup d'état,coup,coup d'état
wd-Q875912-2012-malian-coup-d-tat,12.65,-8,2012-04-08T00:00:00Z,https://www.wikidata.org/wiki/Q875912,CC-BY-SA-4.0,2012 Malian coup d'état,coup,coup d'état against the Tuareg rebellion of 2012
wd-Q1525846-2012-tuareg-rebellion,12.64999962,-8,2012-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1525846,CC-BY-SA-4.0,2012 Tuareg rebellion,coup,early stage of the Northern Mali conflict
wd-Q4620483-2011-bangladesh-coup-d-tat-attempt,23.777176,90.399452,2011-12-01T00:00:00Z,https://www.wikidata.org/wiki/Q4620483,CC-BY-SA-4.0,2011 Bangladesh coup d'état attempt,coup,coup d'état attempt in Bangladesh
wd-Q134142653-2011-dhabyani-coup-attempt,24.28,54.22,2011-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q134142653,CC-BY-SA-4.0,2011 Dhabyani coup attempt,coup,coup in the United Arab Emirates
wd-Q924625-2010-nigerien-coup-d-tat,13.5167,2.11667,2010-02-18T00:00:00Z,https://www.wikidata.org/wiki/Q924625,CC-BY-SA-4.0,2010 Nigerien coup d'état,coup,coup d'état
wd-Q15224558-euromaidan,50.45025,30.52389,2010-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q15224558,CC-BY-SA-4.0,Euromaidan,coup,2013–2014 pro-european protests in Ukraine
wd-Q15733401-revolution-of-dignity,50.45,30.524166666,2010-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q15733401,CC-BY-SA-4.0,Revolution of Dignity,coup,2014 revolution in Ukraine
wd-Q61946226-2003-guinea-bissau-coup-d-tat,11.85,-15.566666666,2003-09-14T00:00:00Z,https://www.wikidata.org/wiki/Q61946226,CC-BY-SA-4.0,2003 Guinea-Bissau coup d'état,coup,
wd-Q7074336-oakwood-mutiny,14.551388888,121.026111111,2003-07-27T00:00:00Z,https://www.wikidata.org/wiki/Q7074336,CC-BY-SA-4.0,Oakwood mutiny,coup,2003 mutiny in the Philippines
wd-Q5177982-1993-pakaun-mutiny,54.962777777,23.578333333,1993-07-31T00:00:00Z,https://www.wikidata.org/wiki/Q5177982,CC-BY-SA-4.0,1993 Pakaunė mutiny,coup,
wd-Q4586873-1991-haitian-coup-d-tat,18.53333333,-72.33333333,1991-09-29T00:00:00Z,https://www.wikidata.org/wiki/Q4586873,CC-BY-SA-4.0,1991 Haitian coup d'état,coup,Overthrow of recently-elected President Jean-Bertrand Aristide
wd-Q14466700-1990-surinamese-coup-d-tat,5.85222222,-55.20388889,1990-12-24T00:00:00Z,https://www.wikidata.org/wiki/Q14466700,CC-BY-SA-4.0,1990 Surinamese coup d'état,coup,violent overthrow of government in Suriname
wd-Q65047871-1990-chadian-coup-d-tat,12.13333333,15.05,1990-12-03T00:00:00Z,https://www.wikidata.org/wiki/Q65047871,CC-BY-SA-4.0,1990 Chadian coup d'état,coup,overthrow of Hissène Habré
wd-Q81364127-1990-sudanese-coup-d-tat-attempt,15.500555555,32.56,1990-04-23T00:00:00Z,https://www.wikidata.org/wiki/Q81364127,CC-BY-SA-4.0,1990 Sudanese coup d'état attempt,coup,
wd-Q606081-1989-sudanese-coup-d-tat,15.50055556,32.56,1989-06-30T00:00:00Z,https://www.wikidata.org/wiki/Q606081,CC-BY-SA-4.0,1989 Sudanese coup d'état,coup,conflict
wd-Q64786493-1989-ethiopian-coup-d-tat-attempt,9.03,38.74,1989-05-16T00:00:00Z,https://www.wikidata.org/wiki/Q64786493,CC-BY-SA-4.0,1989 Ethiopian coup d'état attempt,coup,coup d'etat attempt against Mengistu Haile Mariam
wd-Q19601700-1989-paraguayan-coup-d-etat,-25.294386111,-57.611416666,1989-02-03T00:00:00Z,https://www.wikidata.org/wiki/Q19601700,CC-BY-SA-4.0,1989 Paraguayan coup d'etat,coup,democratic revolt in Paraguay on 1989
wd-Q60764387-1987-burkinab-coup-d-tat,12.357222222,-1.535277777,1987-10-15T00:00:00Z,https://www.wikidata.org/wiki/Q60764387,CC-BY-SA-4.0,1987 Burkinabé coup d'état,coup,Coup that brought Blaise Compaoré to power
wd-Q63125602-1986-togolese-coup-d-tat-attempt,6.131944444,1.222777777,1986-09-23T00:00:00Z,https://www.wikidata.org/wiki/Q63125602,CC-BY-SA-4.0,1986 Togolese coup d'état attempt,coup,1986 coup attempt in Togo
wd-Q63099653-1985-sudanese-coup-d-tat,15.500555555,32.56,1985-04-06T00:00:00Z,https://www.wikidata.org/wiki/Q63099653,CC-BY-SA-4.0,1985 Sudanese coup d'état,coup,Military overthrow of President Gaafar Nimeiry
wd-Q60750351-1984-guinean-coup-d-tat,9.516666666,-13.7,1984-04-03T00:00:00Z,https://www.wikidata.org/wiki/Q60750351,CC-BY-SA-4.0,1984 Guinean coup d'état,coup,Coup that brought Lansana Conté to power
wd-Q123148255-rambocus-coup,5.825194,-55.149861,1982-03-12T00:00:00Z,https://www.wikidata.org/wiki/Q123148255,CC-BY-SA-4.0,Rambocus coup,coup,failed counter-coup in Suriname
wd-Q29378733-1981-seychelles-coup-d-tat-attempt,-4.67434444,55.52185278,1981-11-25T00:00:00Z,https://www.wikidata.org/wiki/Q29378733,CC-BY-SA-4.0,1981 Seychelles coup d'état attempt,coup,failed coup attempt by South Africa
wd-Q215337-1981-spanish-coup-d-tat-attempt,40.4158,-3.69667,1981-02-23T00:00:00Z,https://www.wikidata.org/wiki/Q215337,CC-BY-SA-4.0,1981 Spanish coup d'état attempt,coup,February 1981 coup d'état attempt in Spain
wd-Q60750764-1980-guinea-bissau-coup-d-tat,11.85,-15.566666666,1980-11-14T00:00:00Z,https://www.wikidata.org/wiki/Q60750764,CC-BY-SA-4.0,1980 Guinea-Bissau coup d'état,coup,Coup that brought João Bernardo Vieira to power
wd-Q123034298-administrative-coup-in-suriname,5.827444,-55.152444,1980-08-13T00:00:00Z,https://www.wikidata.org/wiki/Q123034298,CC-BY-SA-4.0,administrative coup in Suriname,coup,palace revolution of Bouterse
wd-Q967981-1980-surinamese-coup-d-tat,5.85222222,-55.20388889,1980-02-25T00:00:00Z,https://www.wikidata.org/wiki/Q967981,CC-BY-SA-4.0,1980 Surinamese coup d'état,coup,violent overthrow of government in Suriname
wd-Q20977839-1979-equatorial-guinea-coup-d-tat,3.752063888,8.7737,1979-08-18T00:00:00Z,https://www.wikidata.org/wiki/Q20977839,CC-BY-SA-4.0,1979 Equatorial Guinea coup d'état,coup,Military overthrow of President Francisco Macías Nguema
wd-Q1715348-operation-galaxia,40.43522,-3.71828,1978-11-11T00:00:00Z,https://www.wikidata.org/wiki/Q1715348,CC-BY-SA-4.0,Operation Galaxia,coup,codename for 1978 attempted coup d'état in Spain
wd-Q1048750-1976-argentine-coup-d-tat,-34,-64,1976-03-24T00:00:00Z,https://www.wikidata.org/wiki/Q1048750,CC-BY-SA-4.0,1976 Argentine coup d'état,coup,March 1976 military coup d'état in Argentina
wd-Q193245-carnation-revolution,39,-9,1974-04-25T00:00:00Z,https://www.wikidata.org/wiki/Q193245,CC-BY-SA-4.0,Carnation Revolution,coup,1974 revolution in Portugal
wd-Q4575699-1973-rwandan-coup-d-tat,-1.9536,30.0606,1973-07-05T00:00:00Z,https://www.wikidata.org/wiki/Q4575699,CC-BY-SA-4.0,1973 Rwandan coup d'état,coup,1973 military coup in Rwanda
wd-Q63123297-1972-dahomeyan-coup-d-tat,6.49722222,2.605,1972-10-26T00:00:00Z,https://www.wikidata.org/wiki/Q63123297,CC-BY-SA-4.0,1972 Dahomeyan coup d'état,coup,military coup
wd-Q11355226-mishima-incident,35.692778,139.728611,1970-11-25T00:00:00Z,https://www.wikidata.org/wiki/Q11355226,CC-BY-SA-4.0,Mishima incident,coup,attempted coup d'état in Japan on 25 November 1970 by writer Yukio Mishima
wd-Q16639048-1967-togolese-coup-d-tat,6.131944444,1.222777777,1967-01-13T00:00:00Z,https://www.wikidata.org/wiki/Q16639048,CC-BY-SA-4.0,1967 Togolese coup d'état,coup,1967 coup in Togo
wd-Q134119981-1966-dhabyani-coup-d-tat,25.5,54.5,1966-08-06T00:00:00Z,https://www.wikidata.org/wiki/Q134119981,CC-BY-SA-4.0,1966 Dhabyani coup d'état,coup,coup in the United Arab Emirates
wd-Q16205928-1966-nigerian-coup-d-etat,9,8,1966-01-16T00:00:00Z,https://www.wikidata.org/wiki/Q16205928,CC-BY-SA-4.0,1966 Nigerian coup d'etat,coup,violent overthrow of Nigerian government
