id,lat,lon,timestamp,source_url,license,title,kind,description
wd-Q699602-cretan-war-of-1645-1669,43.81276,16.21876,1645-06-23T00:00:00Z,https://www.wikidata.org/wiki/Q699602,CC-BY-SA-4.0,Cretan War of 1645-1669,war,conflict between the Republic of Venice against the Ottoman Empire from 1645 to 1669
wd-Q1367977-esopus-wars,41.9338,-74.0197,1659-09-01T00:00:00Z,https://www.wikidata.org/wiki/Q1367977,CC-BY-SA-4.0,Esopus Wars,war,two localized conflicts between Dutch settlers and the Esopus tribe of Lenape Indians during the latter half of the 17th century
wd-Q660004-second-russo-turkish-war,49.08,32.67,1676-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q660004,CC-BY-SA-4.0,Second Russo-Turkish War,war,1676-1681 war between the Tsardom of Russia and the Ottoman Empire
wd-Q26799687-austro-turkish-war-of-1716-1718,43.95,20.93,1716-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q26799687,CC-BY-SA-4.0,Austro-Turkish War of 1716–1718,war,fought between Habsburg Monarchy and the Ottoman Empire
wd-Q5453254-first-maroon-war,17.983333,-76.8,1728-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5453254,CC-BY-SA-4.0,First Maroon War,war,slave revolts in Jamaica
wd-Q2913821-ottoman-persian-war-of-1730-1735,42.26111111,44.12111111,1730-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2913821,CC-BY-SA-4.0,Ottoman–Persian War of 1730–1735,war,series of conflicts fought between the Ottoman Empire and Safavid Iran from 1730 to 1735
wd-Q517578-king-george-s-war,50,-100,1744-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q517578,CC-BY-SA-4.0,King George's War,war,North American theater of the War of the Austrian Succession
wd-Q124683233-cattle-war,11.029166666,79.849444444,1756-06-19T00:00:00Z,https://www.wikidata.org/wiki/Q124683233,CC-BY-SA-4.0,Cattle War,war,conflict between Danish India and the Thanjavur Maratha kingdom
wd-Q617321-anglo-mysore-wars,13,77,1767-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q617321,CC-BY-SA-4.0,Anglo-Mysore wars,war,18th century wars between Mysore (Hyder Ali and Tipu sultan) and British
wd-Q2632175-dunmore-s-war,39.918,-80.8048,1774-05-01T00:00:00Z,https://www.wikidata.org/wiki/Q2632175,CC-BY-SA-4.0,Dunmore's War,war,1774 war between Virginian colonist and Native Americans
wd-Q2656995-northwest-indian-war,41,-86,1785-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2656995,CC-BY-SA-4.0,Northwest Indian War,war,1785-1795 war between a confederation of Native Americans and the United States
wd-Q7443152-second-carib-war,13.25,-61.2,1795-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7443152,CC-BY-SA-4.0,Second Carib War,war,Conflict on the island of Saint Vincent (1795–1797)
wd-Q468293-first-barbary-war,32.958,13.164,1801-05-10T00:00:00Z,https://www.wikidata.org/wiki/Q468293,CC-BY-SA-4.0,First Barbary War,war,war against Barbary pirates
wd-Q736268-finnish-war,62,22.966666666,1808-02-21T00:00:00Z,https://www.wikidata.org/wiki/Q736268,CC-BY-SA-4.0,Finnish War,war,1808–1809 war between Russia and Sweden
wd-Q10356223-platine-wars,-32.25,-59.5,1810-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q10356223,CC-BY-SA-4.0,Platine Wars,war,time period in Brazilian historiography
wd-Q3063789-colombian-war-of-independence,5.4504,-73.4303,1810-07-20T00:00:00Z,https://www.wikidata.org/wiki/Q3063789,CC-BY-SA-4.0,Colombian War of Independence,war,1810 war leading to Colombian Independence
wd-Q325314-tecumseh-s-war,41,-90,1810-08-01T00:00:00Z,https://www.wikidata.org/wiki/Q325314,CC-BY-SA-4.0,Tecumseh's War,war,1810-13 conflict between the US and Tecumseh's Confederacy
wd-Q2837436-battle-of-ayohuma,-18.855277777,-66.126666666,1813-11-14T00:00:00Z,https://www.wikidata.org/wiki/Q2837436,CC-BY-SA-4.0,Battle of Ayohuma,war,1813 battle in Spanish American Wars of Independence
wd-Q123171269-akure-benin-war,7.25,5.195,1818-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q123171269,CC-BY-SA-4.0,Akure–Benin War,war,Benin invasion of Akure
wd-Q68478-peruvian-war-of-independence,-12.06,-77.0375,1821-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q68478,CC-BY-SA-4.0,Peruvian War of Independence,war,"1811–1824 war between Spanish Royalists and Patriot forces, which led to the Independence of Peru"
wd-Q3082702-brazilian-war-of-independence,-14,-53,1822-01-09T00:00:00Z,https://www.wikidata.org/wiki/Q3082702,CC-BY-SA-4.0,Brazilian War of Independence,war,1822–1823 war between Portugal and Brazil
wd-Q16573164-ochomogo-war,9.900155,-83.944142,1823-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q16573164,CC-BY-SA-4.0,Ochomogo War,war,1823 civil war in Costa Rica
wd-Q722051-anglo-ashanti-wars,5.45,-0.97,1823-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q722051,CC-BY-SA-4.0,Anglo-Ashanti wars,war,series of wars
wd-Q7497420-shiners-war,45.417,-75.7,1835-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7497420,CC-BY-SA-4.0,Shiners' War,war,military war
wd-Q638530-texas-revolution,31,-100,1835-10-02T00:00:00Z,https://www.wikidata.org/wiki/Q638530,CC-BY-SA-4.0,Texas Revolution,war,"war between Texans and Mexico, 1835-1836, resulting in the independent Republic of Texas"
wd-Q698312-aroostook-war,45.5,-69,1838-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q698312,CC-BY-SA-4.0,Aroostook War,war,1830's UK-US war
wd-Q772814-caste-war-of-yucat-n,19.5857,-87.984,1847-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q772814,CC-BY-SA-4.0,Caste War of Yucatán,war,1847-1901 armed conflicts on the Yucatán Peninsula in Mexico
wd-Q6801418-mcgowan-s-war,49.5625,-121.4311111,1858-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6801418,CC-BY-SA-4.0,McGowan's War,war,"1858 war in Yale, British Colombia"
wd-Q1064335-pig-war,48.46164167,-123.00661389,1859-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1064335,CC-BY-SA-4.0,Pig War,war,confrontation in 1859 between the United States and the British Empire
wd-Q1352401-bombardment-of-kagoshima,31.595498,130.548134,1863-08-15T00:00:00Z,https://www.wikidata.org/wiki/Q1352401,CC-BY-SA-4.0,Bombardment of Kagoshima,war,1863 battle between Britain and the Satsuma Domain
wd-Q184637-ten-years-war,21.5,-80,1868-10-10T00:00:00Z,https://www.wikidata.org/wiki/Q184637,CC-BY-SA-4.0,Ten Years' War,war,armed conflict in Cuba between 1868 and 1878
wd-Q42326778-kake-war,56.970833333,-133.933888888,1869-02-01T00:00:00Z,https://www.wikidata.org/wiki/Q42326778,CC-BY-SA-4.0,Kake War,war,conflict in Alaska
wd-Q277450-aceh-war,4.59,97.41,1873-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q277450,CC-BY-SA-4.0,Aceh War,war,1873–1904 war resulting in Dutch annexation of Aceh
wd-Q131191858-l-kur-s-war,42.766666666,20.816666666,1878-02-28T00:00:00Z,https://www.wikidata.org/wiki/Q131191858,CC-BY-SA-4.0,Lëkurës War,war,conflict in Southern Albania
wd-Q31944-mahdist-war,15,32,1881-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q31944,CC-BY-SA-4.0,Mahdist War,war,British colonial war
wd-Q2350166-war-of-canudos,-9.963888888,-39.163888888,1893-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2350166,CC-BY-SA-4.0,War of Canudos,war,1895–1898 internal conflict in Brazil
wd-Q170850-anglo-zanzibar-war,-6.140555555,39.336547222,1896-08-27T00:00:00Z,https://www.wikidata.org/wiki/Q170850,CC-BY-SA-4.0,Anglo-Zanzibar War,war,Colonial war by the United Kingdom in East-Africa
wd-Q2887801-adibo-dali,9.3024,0.0198,1896-12-04T00:00:00Z,https://www.wikidata.org/wiki/Q2887801,CC-BY-SA-4.0,Adibo dali,war,1896 battle in Adibo during the colonial German military expedition against the Kingdom of Dagbon
wd-Q137339918-adamawa-wars,5.15,12.45,1899-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q137339918,CC-BY-SA-4.0,Adamawa Wars,war,"series of conflicts in which Imperial Germany expanded its Kamerun colony by conquering parts of the Sokoto Calipahte (principally the Adamawa Emirate) and other areas north of its colonial holding, and the subsequent native uprisings"
wd-Q2606574-acre-war,-7.11416667,-73.80111111,1899-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2606574,CC-BY-SA-4.0,Acre War,war,bolivia-Brazil border war (1899-1903)
wd-Q1676845-boer-wars,-29,24,1899-10-11T00:00:00Z,https://www.wikidata.org/wiki/Q1676845,CC-BY-SA-4.0,Boer Wars,war,war between the South African Republic and the United Kingdom
wd-Q16512674-herero-wars,-22,17,1904-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q16512674,CC-BY-SA-4.0,Herero Wars,war,series of German colonial wars in South West Africa
wd-Q4408946-sasun-uprising,38.3803,41.3953,1904-04-01T00:00:00Z,https://www.wikidata.org/wiki/Q4408946,CC-BY-SA-4.0,Sasun Uprising,war,1904 uprising by Armenian militia against the Ottoman Empire
wd-Q134169831-q134169831,41.233938888,26.025030555,1913-08-08T00:00:00Z,https://www.wikidata.org/wiki/Q134169831,CC-BY-SA-4.0,Q134169831,war,
wd-Q1362238-world-war-i-outside-europe,-16.8,-153.95,1914-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1362238,CC-BY-SA-4.0,World War I outside Europe,war,
wd-Q8064768-zaian-war,33.5,-4.5,1914-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q8064768,CC-BY-SA-4.0,Zaian War,war,war between France and the Zaian confederation of Berber tribes in Morocco between 1914 and 1921
wd-Q18586347-first-soviet-finnish-war,61.193667,32.397624,1918-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q18586347,CC-BY-SA-4.0,First Soviet-Finnish War,war,part of the Russian Civil War
wd-Q1127302-estonian-war-of-independence,57.776944444,26.031111111,1918-11-28T00:00:00Z,https://www.wikidata.org/wiki/Q1127302,CC-BY-SA-4.0,Estonian War of Independence,war,1918–1920 war between Estonia and Soviet Russia
wd-Q4560844-1920-jabal-al-gharbi-civil-war,31.8649,11.7933,1920-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4560844,CC-BY-SA-4.0,1920 Jabal al-Gharbi Civil War,war,early 20th Century war in Middle East North Africa region
wd-Q3358934-klaip-da-revolt,55.7125,21.135,1923-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3358934,CC-BY-SA-4.0,Klaipėda Revolt,war,1923 uprising
wd-Q7304835-red-river-bridge-war,33.81833333,-96.52333333,1931-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7304835,CC-BY-SA-4.0,Red River Bridge War,war,1931 boundary conflict between the U.S. states of Oklahoma and Texas
wd-Q696389-soviet-japanese-border-conflicts,47.7303,118.59,1932-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q696389,CC-BY-SA-4.0,Soviet–Japanese border conflicts,war,"armed conflict in the 1930s between the Soviets, Mongolians, and Japanese"
wd-Q223126-chaco-war,-21.32722222,-59.73666667,1932-09-09T00:00:00Z,https://www.wikidata.org/wiki/Q223126,CC-BY-SA-4.0,Chaco War,war,war between Bolivia and Paraguay
wd-Q652285-indo-pakistani-war-of-1947-1948,34.5,76,1947-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q652285,CC-BY-SA-4.0,Indo-Pakistani War of 1947–1948,war,1947–1948 war between India and Pakistam
wd-Q1413732-kashmir-conflict,34.0333,74.6667,1947-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1413732,CC-BY-SA-4.0,Kashmir conflict,war,Territoral dispute in South Asia
wd-Q1542222-1958-lebanon-crisis,33.83333,35.76667,1958-07-15T00:00:00Z,https://www.wikidata.org/wiki/Q1542222,CC-BY-SA-4.0,1958 Lebanon crisis,war,Lebanese political crisis accompanied by military intervention in Lebanon by the United States
wd-Q1282732-guatemalan-civil-war,14.633333333,-90.5,1965-03-03T00:00:00Z,https://www.wikidata.org/wiki/Q1282732,CC-BY-SA-4.0,Guatemalan Civil War,war,1960–1996 civil war in Guatemala
wd-Q322607-war-of-attrition,29.5,33.83333333,1967-07-01T00:00:00Z,https://www.wikidata.org/wiki/Q322607,CC-BY-SA-4.0,War of Attrition,war,"1967–1970 war between Israel and Egypt, Syria and Jordan"
wd-Q4574793-1971-in-the-vietnam-war,11.195,104.074,1971-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4574793,CC-BY-SA-4.0,1971 in the Vietnam War,war,
wd-Q257724-ethiopian-civil-war,9,40,1974-09-12T00:00:00Z,https://www.wikidata.org/wiki/Q257724,CC-BY-SA-4.0,Ethiopian Civil War,war,civil war in Ethiopia between 1974 and 1991
wd-Q3290619-first-shaba-war,-10.36666667,23.45,1977-05-26T00:00:00Z,https://www.wikidata.org/wiki/Q3290619,CC-BY-SA-4.0,First Shaba War,war,historical military conflict
wd-Q48249-falklands-war,-51.75,-59,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q48249,CC-BY-SA-4.0,Falklands War,war,undeclared war between Argentina and the United Kingdom in 1982
wd-Q213394-sri-lankan-civil-war,7,81,1983-07-23T00:00:00Z,https://www.wikidata.org/wiki/Q213394,CC-BY-SA-4.0,Sri Lankan civil war,war,armed conflict in Sri Lanka (1983–2009) between the government and the separatist organization Liberation Tigers of Tamil Eelam
wd-Q4581203-1983-soviet-nuclear-false-alarm-incident,55.068333,37.041389,1983-09-26T00:00:00Z,https://www.wikidata.org/wiki/Q4581203,CC-BY-SA-4.0,1983 Soviet nuclear false alarm incident,war,incident which nearly precipitated nuclear warfare
wd-Q68718107-moba-wars,-7.067,29.717,1984-11-01T00:00:00Z,https://www.wikidata.org/wiki/Q68718107,CC-BY-SA-4.0,Moba Wars,war,wars in Zaire
wd-Q580961-agacher-strip-war,14.9,-0.4,1985-12-14T00:00:00Z,https://www.wikidata.org/wiki/Q580961,CC-BY-SA-4.0,Agacher Strip War,war,war fought by Burkina Faso and Mali
wd-Q10360270-bougainville-conflict,-6,155,1988-12-01T00:00:00Z,https://www.wikidata.org/wiki/Q10360270,CC-BY-SA-4.0,Bougainville conflict,war,armed conflict in the North Solomons
wd-Q7970684-warri-crisis,5.52,5.75,1990-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7970684,CC-BY-SA-4.0,Warri Crisis,war,"conflicts in Delta State, Nigeria, 1997 to 2003"
wd-Q1070890-georgian-civil-war,42,44,1991-12-22T00:00:00Z,https://www.wikidata.org/wiki/Q1070890,CC-BY-SA-4.0,Georgian civil war,war,1991-1993 civil war
wd-Q1209169-war-in-abkhazia,43.15,41,1992-08-14T00:00:00Z,https://www.wikidata.org/wiki/Q1209169,CC-BY-SA-4.0,War in Abkhazia,war,war in Abkhazia from 1992 to 1993
wd-Q2002975-nepalese-civil-war,28,84,1996-02-13T00:00:00Z,https://www.wikidata.org/wiki/Q2002975,CC-BY-SA-4.0,Nepalese Civil War,war,civil war in Nepal between 1996 and 2006
wd-Q832273-eritrean-ethiopian-war,15,39,1998-05-06T00:00:00Z,https://www.wikidata.org/wiki/Q832273,CC-BY-SA-4.0,Eritrean–Ethiopian War,war,1998–2000 war between Ethiopia and Eritrea
wd-Q959303-1998-war-in-abkhazia,43.15,41,1998-05-20T00:00:00Z,https://www.wikidata.org/wiki/Q959303,CC-BY-SA-4.0,1998 War in Abkhazia,war,ethnic armed conflict in the western Georgian region of Abkhazia
wd-Q643925-war-of-dagestan,42.9839,47.505,1999-08-02T00:00:00Z,https://www.wikidata.org/wiki/Q643925,CC-BY-SA-4.0,War of Dagestan,war,part of Russian-Chechen conflict
wd-Q475678-mexican-drug-war,19.4194,-99.1456,2006-12-11T00:00:00Z,https://www.wikidata.org/wiki/Q475678,CC-BY-SA-4.0,Mexican drug war,war,asymmetric war between the Mexican Government and various drug trafficking syndicates
wd-Q10292592-insurgency-in-ingushetia,43.2,45,2007-07-21T00:00:00Z,https://www.wikidata.org/wiki/Q10292592,CC-BY-SA-4.0,Insurgency in Ingushetia,war,"2007–2015 armed conflict in Ingushetia, Russia"
wd-Q1354920-djiboutian-eritrean-border-conflict,12.70833333,43.13333333,2008-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1354920,CC-BY-SA-4.0,Djiboutian–Eritrean border conflict,war,2008 armed conflict in East Africa
wd-Q620735-russo-georgian-war,41.989444,44.417778,2008-08-07T00:00:00Z,https://www.wikidata.org/wiki/Q620735,CC-BY-SA-4.0,Russo-Georgian War,war,2008 Russian invasion of Georgia
wd-Q5887732-war-against-drug-trafficking-in-tepic,21.51666667,-104.9,2009-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5887732,CC-BY-SA-4.0,War against drug trafficking in Tepic,war,
wd-Q81545-libyan-civil-war,31.195623,16.52141,2011-02-15T00:00:00Z,https://www.wikidata.org/wiki/Q81545,CC-BY-SA-4.0,Libyan Civil War,war,2011 armed conflict in the North African country of Libya
wd-Q178810-syrian-civil-war,35,38,2011-03-15T00:00:00Z,https://www.wikidata.org/wiki/Q178810,CC-BY-SA-4.0,Syrian Civil War,war,2011–2024 armed conflict in Syria
wd-Q2946372-mali-war,12.65,-8.000555555,2012-01-16T00:00:00Z,https://www.wikidata.org/wiki/Q2946372,CC-BY-SA-4.0,Mali War,war,armed conflicts that started from January 2012
wd-Q3411181-central-african-republic-civil-war,6.7,20.9,2012-12-10T00:00:00Z,https://www.wikidata.org/wiki/Q3411181,CC-BY-SA-4.0,Central African Republic Civil War,war,conflict between the government of the Central African Republic and rebels
wd-Q15353665-south-sudanese-civil-war,7,30,2013-12-15T00:00:00Z,https://www.wikidata.org/wiki/Q15353665,CC-BY-SA-4.0,South Sudanese Civil War,war,South Sudanese civil war/conflict
wd-Q139236054-ngogo-chimpanzee-war,0.433333333,30.383333333,2015-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q139236054,CC-BY-SA-4.0,Ngogo chimpanzee war,war,violent conflict between the Western and Central factions of Ngogo chimpanzees
wd-Q21730772-2015-zaria-massacre,11.066666666,7.7,2015-12-12T00:00:00Z,https://www.wikidata.org/wiki/Q21730772,CC-BY-SA-4.0,2015 Zaria Massacre,war,"armed attack by the Nigerian military on the Shi'a community of Zaria, Kaduna State, Nigeria"
wd-Q1647162-treaty-of-hudaybiyyah,21.583305555,39.683305555,0628-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q1647162,CC-BY-SA-4.0,Treaty of Hudaybiyyah,treaty,"treaty between prophet Muhammad, representing the state of Islam, and the Quraish tribe of Mecca"
wd-Q2880684-treaty-of-heiligen,54.3739,10.9797,0811-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2880684,CC-BY-SA-4.0,Treaty of Heiligen,treaty,treaty
