id,lat,lon,timestamp,source_url,license,name,kind,description
wd-Q110271758-axiell,61,15,1980-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q110271758,CC-BY-SA-4.0,Axiell,investment-bank,"Axiell’s solution (Collection Management) help institutions with software and services to assist them to manage their collections, encourage reading, preserve cultural heritage, improve learning and increase engagement with the public."
wd-Q3952239-scisys,51.4585,-2.1158,1980-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3952239,CC-BY-SA-4.0,SciSys,investment-bank,former UK software company
wd-Q2012641-evryware,47.0425,-122.893055555,1980-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2012641,CC-BY-SA-4.0,Evryware,investment-bank,
wd-Q10906145-king-s-international-multimedia-co-ltd,25.0125,121.465,1980-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q10906145,CC-BY-SA-4.0,"King's International Multimedia Co., Ltd.",investment-bank,
wd-Q135748003-q135748003,48.5575,7.683055555,1980-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q135748003,CC-BY-SA-4.0,Q135748003,investment-bank,
wd-Q1296433-technosoft,33.18,129.715,1980-02-01T00:00:00Z,https://www.wikidata.org/wiki/Q1296433,CC-BY-SA-4.0,Technosoft,investment-bank,Japanese video game company
wd-Q1068734-hal-laboratory,35.693944444,139.753611111,1980-02-21T00:00:00Z,https://www.wikidata.org/wiki/Q1068734,CC-BY-SA-4.0,HAL Laboratory,investment-bank,Japanese video game developer
wd-Q11320972-db-soft,43.061944444,141.354444444,1980-05-02T00:00:00Z,https://www.wikidata.org/wiki/Q11320972,CC-BY-SA-4.0,dB-SOFT,investment-bank,Japanese software company
wd-Q2612323-kaneko,35.683555555,139.559527777,1980-06-25T00:00:00Z,https://www.wikidata.org/wiki/Q2612323,CC-BY-SA-4.0,Kaneko,investment-bank,Japanese video game publisher
wd-Q2634015-adk,35.977388888,139.593194444,1980-07-01T00:00:00Z,https://www.wikidata.org/wiki/Q2634015,CC-BY-SA-4.0,ADK,investment-bank,Japanese video game developer
wd-Q6782763-nippon-computer-systems,35.689444444,139.691666666,1980-12-25T00:00:00Z,https://www.wikidata.org/wiki/Q6782763,CC-BY-SA-4.0,Nippon Computer Systems,investment-bank,Japanese company
wd-Q666624-mikro-gen,51.416,-0.749,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q666624,CC-BY-SA-4.0,Mikro-Gen,investment-bank,former British video game developer
wd-Q1172038-dassault-syst-mes,48.783333333,2.188333333,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1172038,CC-BY-SA-4.0,Dassault Systèmes,investment-bank,"French software company headquartered in Vélizy-Villacoublay, France"
wd-Q453802-imagic,37.236111111,-121.961666666,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q453802,CC-BY-SA-4.0,Imagic,investment-bank,video game developer
wd-Q1457205-softdisk,32.508055555,-93.762777777,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1457205,CC-BY-SA-4.0,Softdisk,investment-bank,defunct company
wd-Q1517179-system-3,51.507222222,-0.1275,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1517179,CC-BY-SA-4.0,System 3,investment-bank,British video game developer and publisher
wd-Q1411344-fidessa,51.507222222,-0.1275,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1411344,CC-BY-SA-4.0,Fidessa,investment-bank,British financial services companies
wd-Q1924660-metacomco,51.453611111,-2.5975,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1924660,CC-BY-SA-4.0,MetaComCo,investment-bank,English software company
wd-Q1358743-techn-s-japan-corporation,35.689444444,139.691666666,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1358743,CC-BY-SA-4.0,Technōs Japan Corporation,investment-bank,former Japanese video game publisher and developer
wd-Q7663678-system-sacom,35.689444444,139.691666666,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7663678,CC-BY-SA-4.0,System Sacom,investment-bank,Japanese electronics company
wd-Q10269187-dynacom,-23.550394444,-46.633947222,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q10269187,CC-BY-SA-4.0,Dynacom,investment-bank,"Brazilian company of videogames, microcomputers and consumer electronics in the area of telephones (Dynaphone), lighting (Dynalux) and consumer products such as digital cameras, MP3, MP4, MP5 and MP6"
wd-Q64167842-destiny-software-productions,49.260833333,-123.113888888,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q64167842,CC-BY-SA-4.0,Destiny Software Productions,investment-bank,former video game developer
wd-Q2375623-synapse-software,37.935833333,-122.347777777,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2375623,CC-BY-SA-4.0,Synapse Software,investment-bank,American video game-developing company
wd-Q107400881-gallery-systems,40.712777777,-74.006111111,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q107400881,CC-BY-SA-4.0,Gallery Systems,investment-bank,collection management software developer
wd-Q6770529-mark-of-the-unicorn,42.375,-71.106111111,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6770529,CC-BY-SA-4.0,Mark of the Unicorn,investment-bank,music software and hardware company
wd-Q3759468-general-computer-corporation,41.636111111,-70.934722222,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3759468,CC-BY-SA-4.0,General Computer Corporation,investment-bank,American hardware and software company
wd-Q7160591-pegasus-software,52.4,-0.733333333,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7160591,CC-BY-SA-4.0,Pegasus Software,investment-bank,UK software company
wd-Q7170548-personal-software-services,52.416666666,-1.516666666,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7170548,CC-BY-SA-4.0,Personal Software Services,investment-bank,former British video game company acquired by Mirrorsoft
wd-Q5520107-q5520107,32.948333333,-96.729722222,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5520107,CC-BY-SA-4.0,Q5520107,investment-bank,American video game developer (1981–1983)
wd-Q25377881-lti-gray-matter,34.270833333,-118.739166666,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q25377881,CC-BY-SA-4.0,LTI Gray Matter,investment-bank,
wd-Q5227451-datamost,34.25722,-118.60028,1981-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5227451,CC-BY-SA-4.0,Datamost,investment-bank,American video game publisher
wd-Q1142226-nihon-falcom,35.713944444,139.407916666,1981-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q1142226,CC-BY-SA-4.0,Nihon Falcom,investment-bank,Japanese video game developer
wd-Q979198-icom-simulations,42.1314,-87.9297,1981-03-04T00:00:00Z,https://www.wikidata.org/wiki/Q979198,CC-BY-SA-4.0,ICOM Simulations,investment-bank,company
wd-Q1469903-sage-group,54.977777777,-1.613333333,1981-04-27T00:00:00Z,https://www.wikidata.org/wiki/Q1469903,CC-BY-SA-4.0,Sage Group,investment-bank,British multinational enterprise accounting software company
wd-Q11838854-xara,51.507222222,-0.1275,1981-07-25T00:00:00Z,https://www.wikidata.org/wiki/Q11838854,CC-BY-SA-4.0,Xara,investment-bank,UK-based software company founded in 1981
wd-Q138329936-falcon,35.689444444,139.691666666,1981-08-01T00:00:00Z,https://www.wikidata.org/wiki/Q138329936,CC-BY-SA-4.0,Falcon,investment-bank,Japanese video game company
wd-Q662567-ariolasoft,51.8,8.433333333,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q662567,CC-BY-SA-4.0,Ariolasoft,investment-bank,German video game developer
wd-Q878724-bit-corporation,25.0375,121.5625,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q878724,CC-BY-SA-4.0,Bit Corporation,investment-bank,Taiwanese game developer and console manufacturer
wd-Q907331-distinctive-software,49.260833333,-123.113888888,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q907331,CC-BY-SA-4.0,Distinctive Software,investment-bank,Canadian video game developer
wd-Q577108-fox-interactive,34.05223,-118.24368,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q577108,CC-BY-SA-4.0,Fox Interactive,investment-bank,American video game publisher and developer
wd-Q752317-ea-vancouver,49.25,-122.949167,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q752317,CC-BY-SA-4.0,EA Vancouver,investment-bank,"video game developer based in Vancouver, British Columbia, Canada"
wd-Q256907-argonaut-games,51.6185,-0.2729,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q256907,CC-BY-SA-4.0,Argonaut Games,investment-bank,British video game developer
wd-Q17048327-us-games,37.35,-121.966666666,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q17048327,CC-BY-SA-4.0,US Games,investment-bank,video games company
wd-Q7777579-theatrix-interactive,39.828175,-98.5795,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7777579,CC-BY-SA-4.0,Theatrix Interactive,investment-bank,defunct software company
wd-Q652421-microprose,39.4922608,-76.6589528,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q652421,CC-BY-SA-4.0,MicroProse,investment-bank,American video game company
wd-Q1884327-q1884327,53.2,-2.883333333,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1884327,CC-BY-SA-4.0,Q1884327,investment-bank,video game developer
wd-Q2077322-peter-norton-computing,34.021944444,-118.481388888,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2077322,CC-BY-SA-4.0,Peter Norton Computing,investment-bank,Software company
wd-Q7643562-superior-software,53.7975,-1.543611111,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7643562,CC-BY-SA-4.0,Superior Software,investment-bank,video game publisher
wd-Q2605613-ultimate-play-the-game,52.746,-1.476,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2605613,CC-BY-SA-4.0,Ultimate Play the Game,investment-bank,defunct video games developer and publisher
wd-Q3030624-technology-and-entertainment-software,35.18147,136.90641,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3030624,CC-BY-SA-4.0,Technology and Entertainment Software,investment-bank,former Japanese video game developer
wd-Q2288948-seibu-kaihatsu,35.689444444,139.691666666,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2288948,CC-BY-SA-4.0,Seibu Kaihatsu,investment-bank,Japanese arcade game manufacturer
wd-Q120694078-romik-software,51.509722222,-0.593055555,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q120694078,CC-BY-SA-4.0,Romik Software,investment-bank,UK video game publisher
wd-Q3316179-mirrorsoft,51.507222222,-0.1275,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3316179,CC-BY-SA-4.0,Mirrorsoft,investment-bank,"computer game software publisher in the United Kingdom, owned by Mirror Group Newspapers"
wd-Q4681127-addictive-games,50.72,-1.88,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4681127,CC-BY-SA-4.0,Addictive Games,investment-bank,video game publisher
wd-Q4732637-alligata-software-ltd,53.380833333,-1.470277777,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4732637,CC-BY-SA-4.0,Alligata Software Ltd.,investment-bank,"English video game developer and publisher, based in Sheffield, England in the 1980s"
wd-Q2845995-anco-software,51.444444444,0.217222222,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2845995,CC-BY-SA-4.0,Anco Software,investment-bank,British video game developer and publisher
wd-Q6188748-jetform,45.424722222,-75.695,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6188748,CC-BY-SA-4.0,JetForm,investment-bank,Canadian software manufacturer
wd-Q6774218-martech-games,50.820555555,0.338055555,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6774218,CC-BY-SA-4.0,Martech Games,investment-bank,video game publisher (1982–1989)
wd-Q5378382-english-software,53.466666666,-2.233333333,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5378382,CC-BY-SA-4.0,English Software,investment-bank,British video game publisher
wd-Q5013911-crl-group,51.507222222,-0.1275,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5013911,CC-BY-SA-4.0,CRL Group,investment-bank,British video game development and publishing company
wd-Q4797388-artech-digital-entertainment,45.424722222,-75.695,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4797388,CC-BY-SA-4.0,Artech Digital Entertainment,investment-bank,video game developer company
wd-Q5453814-first-star-software,40.712777777,-74.006111111,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5453814,CC-BY-SA-4.0,First Star Software,investment-bank,video game developer
wd-Q5474362-foundation-systems,54.6,-2,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5474362,CC-BY-SA-4.0,Foundation Systems,investment-bank,
wd-Q5968988-ibm-research-tokyo,35.689444444,139.691666666,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5968988,CC-BY-SA-4.0,IBM Research – Tokyo,investment-bank,IBM Tokyo Research Laboratory
wd-Q5191169-crystal-computing,53.466666666,-2.233333333,1982-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5191169,CC-BY-SA-4.0,Crystal Computing,investment-bank,UK video game developer
wd-Q14647-sun-microsystems,37.35,-121.966666666,1982-02-24T00:00:00Z,https://www.wikidata.org/wiki/Q14647,CC-BY-SA-4.0,Sun Microsystems,investment-bank,defunct American computer hardware and software company
wd-Q11463-adobe,37.304166666,-121.872777777,1982-02-28T00:00:00Z,https://www.wikidata.org/wiki/Q11463,CC-BY-SA-4.0,Adobe,investment-bank,American multinational computer software company
wd-Q677085-gen-digital,50.0522522,14.4417572,1982-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q677085,CC-BY-SA-4.0,Gen Digital,investment-bank,American software company
wd-Q11290141-sps,37.760805555,140.474722222,1982-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q11290141,CC-BY-SA-4.0,SPS,investment-bank,
wd-Q7577588-spinnaker-software,42.375,-71.106111111,1982-04-01T00:00:00Z,https://www.wikidata.org/wiki/Q7577588,CC-BY-SA-4.0,Spinnaker Software,investment-bank,video game publisher
wd-Q136652283-data-systems-co-ltd,24.95,121.53333333,1982-04-02T00:00:00Z,https://www.wikidata.org/wiki/Q136652283,CC-BY-SA-4.0,"Data Systems Co., Ltd.",investment-bank,
wd-Q383538-compile,35,136,1982-04-07T00:00:00Z,https://www.wikidata.org/wiki/Q383538,CC-BY-SA-4.0,Compile,investment-bank,former Japanese game developer
wd-Q216611-lucasfilm-games,37.79981,-122.44926,1982-05-01T00:00:00Z,https://www.wikidata.org/wiki/Q216611,CC-BY-SA-4.0,Lucasfilm Games,investment-bank,American video game producer and publisher
wd-Q173941-electronic-arts,37.5318804,-122.2480219,1982-05-28T00:00:00Z,https://www.wikidata.org/wiki/Q173941,CC-BY-SA-4.0,Electronic Arts,investment-bank,American video game company
wd-Q11339585-micronet,43.061944444,141.354444444,1982-10-29T00:00:00Z,https://www.wikidata.org/wiki/Q11339585,CC-BY-SA-4.0,Micronet,investment-bank,Japanese software development company
wd-Q7554165-softtek,25.684444444,-100.318055555,1982-12-01T00:00:00Z,https://www.wikidata.org/wiki/Q7554165,CC-BY-SA-4.0,Softtek,investment-bank,Mexican private company of IT services
wd-Q379959-adventure-soft,52.563,-1.822,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q379959,CC-BY-SA-4.0,Adventure Soft,investment-bank,video game developer
wd-Q1235040-domark-software,51.507222222,-0.1275,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1235040,CC-BY-SA-4.0,Domark Software,investment-bank,British video game publisher
wd-Q391183-incentive-software,51.454166666,-0.973055555,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q391183,CC-BY-SA-4.0,Incentive Software,investment-bank,British video game developer and publisher founded by Ian Andrew in 1983
wd-Q615181-strategic-studies-group,-33.867777777,151.21,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q615181,CC-BY-SA-4.0,Strategic Studies Group,investment-bank,video game developer and publisher
wd-Q1425540-indie-built,40.75,-111.883333333,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1425540,CC-BY-SA-4.0,Indie Built,investment-bank,American video game development company
wd-Q1570468-mindscape,38.1075,-122.569722222,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1570468,CC-BY-SA-4.0,Mindscape,investment-bank,American video game developer and publisher
wd-Q1318848-intuit,37.392777777,-122.041944444,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1318848,CC-BY-SA-4.0,Intuit,investment-bank,American business that specializes in financial software
wd-Q1193678-origin-systems,30.3,-97.733333333,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1193678,CC-BY-SA-4.0,Origin Systems,investment-bank,"former video game developer based in Austin, Texas"
wd-Q1408498-ocean-software,53.466666666,-2.233333333,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1408498,CC-BY-SA-4.0,Ocean Software,investment-bank,British software company
wd-Q1418015-spectrum-holobyte,37.763888888,-122.256944444,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1418015,CC-BY-SA-4.0,Spectrum HoloByte,investment-bank,American game developer
wd-Q1615297-mastertronic,51.507222222,-0.1275,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1615297,CC-BY-SA-4.0,Mastertronic,investment-bank,computer game publisher and distributor
wd-Q1742154-kingsoft-gmbh,50.776207,6.083788,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1742154,CC-BY-SA-4.0,Kingsoft GmbH,investment-bank,German video game studio
wd-Q8025512-winkysoft,34.759472222,135.516833333,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q8025512,CC-BY-SA-4.0,Winkysoft,investment-bank,Japanese video game developing company
wd-Q1481820-virgin-interactive,33.684166666,-117.7925,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1481820,CC-BY-SA-4.0,Virgin Interactive,investment-bank,former British video game publisher
wd-Q7554405-soft-world-international,22.6006,120.315,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7554405,CC-BY-SA-4.0,Soft-World International,investment-bank,Taiwanese game developer
wd-Q54868753-intellisoft,40.441666666,-80,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q54868753,CC-BY-SA-4.0,Intellisoft,investment-bank,software development company
wd-Q11331181-bullet-proof-software,35.44775,139.642527777,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q11331181,CC-BY-SA-4.0,Bullet-Proof Software,investment-bank,video game developer
wd-Q2360666-aackosoft,52.161666666,4.528333333,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2360666,CC-BY-SA-4.0,Aackosoft,investment-bank,Defunct Dutch company that focused on video games
wd-Q3303197-altron,35.658027777,139.751527777,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3303197,CC-BY-SA-4.0,Altron,investment-bank,Japanese company
wd-Q4035073-beyond-software,54.6,-2,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q4035073,CC-BY-SA-4.0,Beyond Software,investment-bank,UK business
wd-Q3177903-telenet-japan,35.689444444,139.691666666,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3177903,CC-BY-SA-4.0,Telenet Japan,investment-bank,Japanese game developer
wd-Q3259558-loriciels,47,2,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3259558,CC-BY-SA-4.0,Loriciels,investment-bank,French video game development company
wd-Q2874669-award-software,37.392777777,-122.041944444,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2874669,CC-BY-SA-4.0,Award Software,investment-bank,American software company
wd-Q6915320-mosaic-publishing,51.507222222,-0.1275,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6915320,CC-BY-SA-4.0,Mosaic Publishing,investment-bank,video game publisher
wd-Q6955451-ntdec,25.0375,121.5625,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q6955451,CC-BY-SA-4.0,NTDEC,investment-bank,manufacturer of games and accessories
wd-Q5316349-durell-software,51.019166666,-3.1,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5316349,CC-BY-SA-4.0,Durell Software,investment-bank,Software company of the United Kingdom
wd-Q5909783-hot-b,35.689444444,139.691666666,1983-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q5909783,CC-BY-SA-4.0,Hot B,investment-bank,
wd-Q11318258-champion-soft,34.686333333,135.519861111,1983-03-01T00:00:00Z,https://www.wikidata.org/wiki/Q11318258,CC-BY-SA-4.0,Champion Soft,investment-bank,
wd-Q753684-atari-sa,45.7675,4.835,1983-06-01T00:00:00Z,https://www.wikidata.org/wiki/Q753684,CC-BY-SA-4.0,Atari SA,investment-bank,French video game company
wd-Q1782700-infogrames,45.7675,4.835,1983-06-01T00:00:00Z,https://www.wikidata.org/wiki/Q1782700,CC-BY-SA-4.0,Infogrames,investment-bank,French video game development company
wd-Q170420-nintendo-entertainment-analysis-development,35.011611111,135.768111111,1983-09-01T00:00:00Z,https://www.wikidata.org/wiki/Q170420,CC-BY-SA-4.0,Nintendo Entertainment Analysis & Development,investment-bank,division of Nintendo
wd-Q628249-interplay-entertainment,34.073055555,-118.399444444,1983-10-01T00:00:00Z,https://www.wikidata.org/wiki/Q628249,CC-BY-SA-4.0,Interplay Entertainment,investment-bank,American video game developer and publisher
wd-Q294587-sega-am2,35.689444444,139.691666666,1983-10-01T00:00:00Z,https://www.wikidata.org/wiki/Q294587,CC-BY-SA-4.0,Sega AM2,investment-bank,video game developer
wd-Q137168131-bonanza-universal-co-ltd,25.031666666,121.516388888,1983-12-08T00:00:00Z,https://www.wikidata.org/wiki/Q137168131,CC-BY-SA-4.0,Bonanza Universal Co. Ltd.,investment-bank,
wd-Q94893-q94893,55.94973,-3.19333,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q94893,CC-BY-SA-4.0,Q94893,investment-bank,British video game developer
wd-Q945060-ubisoft-reflections,54.977777777,-1.613333333,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q945060,CC-BY-SA-4.0,Ubisoft Reflections,investment-bank,British video game developer
wd-Q959329-rockstar-san-diego,33.158267,-117.350996,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q959329,CC-BY-SA-4.0,Rockstar San Diego,investment-bank,American video game developer and studio of Rockstar Games
wd-Q601299-video-system,35,136,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q601299,CC-BY-SA-4.0,Video System,investment-bank,videogame developer
wd-Q565073-rainbow-arts,51.9,8.383333333,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q565073,CC-BY-SA-4.0,Rainbow Arts,investment-bank,German video game developer
wd-Q174561-kemco,34.38525,132.455305555,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q174561,CC-BY-SA-4.0,Kemco,investment-bank,Japanese video game developer and publisher
wd-Q1269052-q1269052,44.052222222,-123.0925,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1269052,CC-BY-SA-4.0,Q1269052,investment-bank,American video game developer
wd-Q1330823-elite-systems,52.6835,-1.82653,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1330823,CC-BY-SA-4.0,Elite Systems,investment-bank,British video game developer
wd-Q778453-chunsoft,35.689444444,139.691666666,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q778453,CC-BY-SA-4.0,Chunsoft,investment-bank,former Japanese video game developer
wd-Q16992539-enable-software,42.953333333,-73.874722222,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q16992539,CC-BY-SA-4.0,Enable Software,investment-bank,"defunct software company located in Ballston Lake, New York"
wd-Q720871-naughty-dog,34.021944444,-118.481388888,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q720871,CC-BY-SA-4.0,Naughty Dog,investment-bank,American video game developer
wd-Q634677-hewson-consultants,51.599,-1.125,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q634677,CC-BY-SA-4.0,Hewson Consultants,investment-bank,company
wd-Q16954582-dataviz,41.224166666,-73.059722222,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q16954582,CC-BY-SA-4.0,DataViz,investment-bank,software company
wd-Q1821429-radarsoft,52.133333333,4.65,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1821429,CC-BY-SA-4.0,Radarsoft,investment-bank,Dutch video game developer of the 1980s
wd-Q1884333-magnetic-scrolls,51.507222222,-0.1275,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1884333,CC-BY-SA-4.0,Magnetic Scrolls,investment-bank,British video game developer
wd-Q1889419-new-world-computing,34.153333333,-118.761666666,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1889419,CC-BY-SA-4.0,New World Computing,investment-bank,American development studio for computer games
wd-Q8045976-ynk-korea,37.48373,127.032441,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q8045976,CC-BY-SA-4.0,YNK Korea,investment-bank,korean videogame publisher
wd-Q23498095-uniface-company,52.366666666,4.883333333,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q23498095,CC-BY-SA-4.0,Uniface (company),investment-bank,software development company headquartered in Amsterdam
wd-Q30254512-hacon-germany,52.374444444,9.738611111,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q30254512,CC-BY-SA-4.0,HaCon (Germany),investment-bank,"company in Hanover, Germany"
wd-Q1930918-u-s-gold,52.48,-1.9025,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1930918,CC-BY-SA-4.0,U.S. Gold,investment-bank,British video game publisher and developer
wd-Q1933462-sce-studio-liverpool,53.407222222,-2.991666666,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1933462,CC-BY-SA-4.0,SCE Studio Liverpool,investment-bank,British video game developer and publisher
wd-Q7439465-sculptured-software,40.75,-111.883333333,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7439465,CC-BY-SA-4.0,Sculptured Software,investment-bank,"video game developer based in Salt Lake City, Utah, United States of America"
wd-Q2310496-palace-software,51.507222222,-0.1275,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2310496,CC-BY-SA-4.0,Palace Software,investment-bank,British video game publisher and developer during the 1980s
wd-Q7662591-synon,51.507222222,-0.1275,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q7662591,CC-BY-SA-4.0,Synon,investment-bank,British software company
wd-Q339266-accolade,37.304166666,-121.872777777,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q339266,CC-BY-SA-4.0,Accolade,investment-bank,American video game developer and publisher
wd-Q2274654-gremlin-interactive,53.380833333,-1.470277777,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2274654,CC-BY-SA-4.0,Gremlin Interactive,investment-bank,British video game publisher
wd-Q2291232-toaplan,35.689444444,139.691666666,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2291232,CC-BY-SA-4.0,Toaplan,investment-bank,former Japanese video game developer
wd-Q15070420-oasys-mobile,35.78,-78.64,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q15070420,CC-BY-SA-4.0,Oasys Mobile,investment-bank,mobile game developer
wd-Q1979024-totally-games,37.973333333,-122.530833333,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q1979024,CC-BY-SA-4.0,Totally Games,investment-bank,video game developer company
wd-Q2981951-coktel-vision,48.8075,2.240277777,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2981951,CC-BY-SA-4.0,Coktel Vision,investment-bank,French video game developer and publisher
wd-Q2401222-telarium,42.375,-71.106111111,1984-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q2401222,CC-BY-SA-4.0,Telarium,investment-bank,video game publisher
