id,lat,lon,timestamp,source_url,license,title,kind,description
wd-Q109536004-treaty-of-castor-hill,38.8951,-77.0364,1832-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q109536004,CC-BY-SA-4.0,Treaty of Castor Hill,treaty,1832 treaty between the United States and Native Americans
wd-Q865831-treaty-of-payne-s-landing,38.8951,-77.0364,1832-05-09T00:00:00Z,https://www.wikidata.org/wiki/Q865831,CC-BY-SA-4.0,Treaty of Payne's Landing,treaty,1832 treaty between the United States and several Seminole chiefs
wd-Q108203604-treaty-with-the-winnebago,38.8951,-77.0364,1832-09-15T00:00:00Z,https://www.wikidata.org/wiki/Q108203604,CC-BY-SA-4.0,Treaty with the Winnebago,treaty,1832 treaty between the United States and representatives of the Ho-Chunk people
wd-Q879963-black-hawk-purchase,41.9,-90.4,1832-09-21T00:00:00Z,https://www.wikidata.org/wiki/Q879963,CC-BY-SA-4.0,Black Hawk Purchase,treaty,1832 land transfer in eastern Iowa
wd-Q7837259-treaty-of-tippecanoe,38.8951,-77.0364,1832-10-26T00:00:00Z,https://www.wikidata.org/wiki/Q7837259,CC-BY-SA-4.0,Treaty of Tippecanoe,treaty,1832 treaty between the United States and Potawatomi
wd-Q7506740-siamese-american-treaty-of-amity-and-commerce,38.8951,-77.0364,1833-03-20T00:00:00Z,https://www.wikidata.org/wiki/Q7506740,CC-BY-SA-4.0,Siamese-American Treaty of Amity and Commerce,treaty,1836 treaty between Siam and the United States
wd-Q87256769-treaty-of-chicago-1833,38.8951,-77.0364,1833-09-26T00:00:00Z,https://www.wikidata.org/wiki/Q87256769,CC-BY-SA-4.0,Treaty of Chicago (1833),treaty,"1833 treaty between the United States and representatives of the Odawa, Ojibwe, and Potawatomi peoples, ratified 1835"
wd-Q1049395-treaty-of-new-echota,38.8951,-77.0364,1835-12-29T00:00:00Z,https://www.wikidata.org/wiki/Q1049395,CC-BY-SA-4.0,Treaty of New Echota,treaty,"United States treaty with the Cherokee Nation, 1835"
wd-Q2518969-treaty-of-washington,38.8951,-77.0364,1836-03-28T00:00:00Z,https://www.wikidata.org/wiki/Q2518969,CC-BY-SA-4.0,Treaty of Washington,treaty,"March 28, 1836, treaty between the United States and representatives of the Ottawa and Chippewa peoples"
wd-Q132186578-treaty-with-the-chippewa-1836,38.8951,-77.0364,1836-05-09T00:00:00Z,https://www.wikidata.org/wiki/Q132186578,CC-BY-SA-4.0,"Treaty with the Chippewa, 1836",treaty,"May 9, 1836, treaty between the United States and representatives of the Chippewa people"
wd-Q7837316-treaty-of-the-cedars,38.8951,-77.0364,1836-09-03T00:00:00Z,https://www.wikidata.org/wiki/Q7837316,CC-BY-SA-4.0,Treaty of the Cedars,treaty,1836 treaty between the Menominee and the United States
wd-Q111633398-treaty-with-the-iowa-etc-1836,38.8951,-77.0364,1836-09-17T00:00:00Z,https://www.wikidata.org/wiki/Q111633398,CC-BY-SA-4.0,"Treaty with the Iowa, etc., 1836",treaty,"1836 treaty between the United States and representatives of the Iowa, Sac, and Fox peoples"
wd-Q123585629-treaty-of-detroit-1837,38.8951,-77.0364,1837-01-14T00:00:00Z,https://www.wikidata.org/wiki/Q123585629,CC-BY-SA-4.0,Treaty of Detroit (1837),treaty,1837 treaty between the United States and representatives of the Ojibwe people
wd-Q7837238-treaty-of-st-peters-1837,38.8951,-77.0364,1837-07-29T00:00:00Z,https://www.wikidata.org/wiki/Q7837238,CC-BY-SA-4.0,Treaty of St. Peters (1837),treaty,1837 treaty between the United States and representatives of the Ojibwe
