id,lat,lon,timestamp,source_url,license,name,kind,description
wd-Q18715248-roger-paman,53,-1,http://www.wikidata.org/.well-known/genid/e5534d9a31378bc788c823960ec562cf,https://www.wikidata.org/wiki/Q18715248,CC-BY-SA-4.0,Roger Paman,mathematician,British Mathematician
wd-Q25396623-pierre-martel,46.533333333,6.633333333,http://www.wikidata.org/.well-known/genid/f0576e3e5d30c8b16c442c08eb34daaf,https://www.wikidata.org/wiki/Q25396623,CC-BY-SA-4.0,Pierre Martel,mathematician,
wd-Q31278-cleomedes,40.58,26.88,0001-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q31278,CC-BY-SA-4.0,Cleomedes,mathematician,ancient Greek astronomer
wd-Q31278-cleomedes,40.548232,26.75081,0001-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q31278,CC-BY-SA-4.0,Cleomedes,mathematician,ancient Greek astronomer
wd-Q161853-hero-of-alexandria,31.1975,29.8925,0010-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q161853,CC-BY-SA-4.0,Hero of Alexandria,mathematician,ancient Greek mathematician and engineer
wd-Q297040-apollonius-of-tyana,37.893752,34.560186,0015-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q297040,CC-BY-SA-4.0,Apollonius of Tyana,mathematician,1st century AD Greek Neopythagorean philosopher
wd-Q297040-apollonius-of-tyana,37.823445,34.570473,0015-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q297040,CC-BY-SA-4.0,Apollonius of Tyana,mathematician,1st century AD Greek Neopythagorean philosopher
wd-Q319329-wang-chong,30.018888888,120.8725,0027-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q319329,CC-BY-SA-4.0,Wang Chong,mathematician,"1st century Chinese meteorologist, astronomer, and philosopher"
wd-Q360366-nicomachus,32.272280555,35.891397222,0060-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q360366,CC-BY-SA-4.0,Nicomachus,mathematician,Greco-Syrian mathematician (c. 60 – c. 120 AD)
wd-Q705950-theon-of-smyrna,38.41273,27.13838,0070-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q705950,CC-BY-SA-4.0,Theon of Smyrna,mathematician,2nd century Greek mathematician and philosopher
wd-Q451572-menelaus-of-alexandria,31.1975,29.8925,0070-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q451572,CC-BY-SA-4.0,Menelaus of Alexandria,mathematician,Greek mathematician and astronomer
wd-Q197206-zhang-heng,32.99871,112.52921,0078-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q197206,CC-BY-SA-4.0,Zhang Heng,mathematician,Chinese scientist and statesman (78–139)
wd-Q706319-marinus-of-tyre,33.266666666,35.2,0100-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q706319,CC-BY-SA-4.0,Marinus of Tyre,mathematician,Greek cartographer and mathematician (c.70–130)
wd-Q3381179-philon-of-gadara,32.655548,35.677841,0100-01-01T00:00:00Z,https://www.wikidata.org/wiki/Q3381179,CC-BY-SA-4.0,Philon of Gadara,mathematician,mathematician from ancient Greece
